,s,p,o
20939,http://www.wikidata.org/entity/Q60242872,occupation,photographer
20940,http://www.wikidata.org/entity/Q60242873,occupation,photographer
20941,http://www.wikidata.org/entity/Q60242883,occupation,photographer
20942,http://www.wikidata.org/entity/Q60242886,occupation,photographer
20943,http://www.wikidata.org/entity/Q60242884,occupation,photographer
20944,http://www.wikidata.org/entity/Q60242889,occupation,photographer
20945,http://www.wikidata.org/entity/Q60242896,occupation,photographer
20946,http://www.wikidata.org/entity/Q60242906,occupation,photographer
20947,http://www.wikidata.org/entity/Q60242911,occupation,photographer
20948,http://www.wikidata.org/entity/Q60242908,occupation,photographer
20949,http://www.wikidata.org/entity/Q60242917,occupation,photographer
20950,http://www.wikidata.org/entity/Q60242920,occupation,photographer
20951,http://www.wikidata.org/entity/Q60242928,occupation,photographer
20952,http://www.wikidata.org/entity/Q60242932,occupation,photographer
20953,http://www.wikidata.org/entity/Q60242947,occupation,photographer
20954,http://www.wikidata.org/entity/Q60242954,occupation,photographer
20955,http://www.wikidata.org/entity/Q60242959,occupation,photographer
20956,http://www.wikidata.org/entity/Q60242962,occupation,photographer
20957,http://www.wikidata.org/entity/Q60242971,occupation,photographer
20958,http://www.wikidata.org/entity/Q60242968,occupation,photographer
20959,http://www.wikidata.org/entity/Q60242973,occupation,photographer
20960,http://www.wikidata.org/entity/Q60242983,occupation,photographer
20961,http://www.wikidata.org/entity/Q60242980,occupation,photographer
20962,http://www.wikidata.org/entity/Q60242984,occupation,photographer
20963,http://www.wikidata.org/entity/Q60242991,occupation,photographer
20964,http://www.wikidata.org/entity/Q60242989,occupation,photographer
20965,http://www.wikidata.org/entity/Q60242997,occupation,photographer
20966,http://www.wikidata.org/entity/Q60243001,occupation,photographer
20967,http://www.wikidata.org/entity/Q60243025,occupation,photographer
20968,http://www.wikidata.org/entity/Q60245350,occupation,photographer
20969,http://www.wikidata.org/entity/Q60245365,occupation,photographer
20970,http://www.wikidata.org/entity/Q60245407,occupation,photographer
20971,http://www.wikidata.org/entity/Q60245474,occupation,photographer
20972,http://www.wikidata.org/entity/Q60245494,occupation,photographer
20973,http://www.wikidata.org/entity/Q60245532,occupation,photographer
20974,http://www.wikidata.org/entity/Q60245568,occupation,photographer
20975,http://www.wikidata.org/entity/Q60245594,occupation,photographer
20976,http://www.wikidata.org/entity/Q60245928,occupation,photographer
20977,http://www.wikidata.org/entity/Q60245968,occupation,photographer
20978,http://www.wikidata.org/entity/Q60246538,occupation,photographer
20979,http://www.wikidata.org/entity/Q60246583,occupation,photographer
20980,http://www.wikidata.org/entity/Q60246640,occupation,photographer
20981,http://www.wikidata.org/entity/Q60246674,occupation,photographer
20982,http://www.wikidata.org/entity/Q60246704,occupation,photographer
20983,http://www.wikidata.org/entity/Q60246809,occupation,photographer
20984,http://www.wikidata.org/entity/Q60246841,occupation,photographer
20985,http://www.wikidata.org/entity/Q60246868,occupation,photographer
20986,http://www.wikidata.org/entity/Q60246931,occupation,photographer
20987,http://www.wikidata.org/entity/Q60246978,occupation,photographer
20988,http://www.wikidata.org/entity/Q60247009,occupation,photographer
20989,http://www.wikidata.org/entity/Q60247077,occupation,photographer
20990,http://www.wikidata.org/entity/Q60247154,occupation,photographer
20991,http://www.wikidata.org/entity/Q46014678,occupation,architect
20992,http://www.wikidata.org/entity/Q46601657,occupation,architect
20993,http://www.wikidata.org/entity/Q52157144,occupation,architect
20994,http://www.wikidata.org/entity/Q52216192,occupation,architect
20995,http://www.wikidata.org/entity/Q55205269,occupation,architect
20996,http://www.wikidata.org/entity/Q55843294,occupation,architect
20997,http://www.wikidata.org/entity/Q60239428,occupation,photographer
20998,http://www.wikidata.org/entity/Q60239450,occupation,photographer
20999,http://www.wikidata.org/entity/Q60239487,occupation,photographer
21000,http://www.wikidata.org/entity/Q60239511,occupation,photographer
21001,http://www.wikidata.org/entity/Q60239531,occupation,photographer
21002,http://www.wikidata.org/entity/Q60239587,occupation,photographer
21003,http://www.wikidata.org/entity/Q60239624,occupation,photographer
21004,http://www.wikidata.org/entity/Q60240235,occupation,photographer
21005,http://www.wikidata.org/entity/Q60240232,occupation,photographer
21006,http://www.wikidata.org/entity/Q60240237,occupation,photographer
21007,http://www.wikidata.org/entity/Q60240253,occupation,photographer
21008,http://www.wikidata.org/entity/Q60240257,occupation,photographer
21009,http://www.wikidata.org/entity/Q60240261,occupation,photographer
21010,http://www.wikidata.org/entity/Q60240270,occupation,photographer
21011,http://www.wikidata.org/entity/Q60240275,occupation,photographer
21012,http://www.wikidata.org/entity/Q60240272,occupation,photographer
21013,http://www.wikidata.org/entity/Q60240283,occupation,photographer
21014,http://www.wikidata.org/entity/Q60240295,occupation,photographer
21015,http://www.wikidata.org/entity/Q60240303,occupation,photographer
21016,http://www.wikidata.org/entity/Q60240317,occupation,photographer
21017,http://www.wikidata.org/entity/Q60240325,occupation,photographer
21018,http://www.wikidata.org/entity/Q60240328,occupation,photographer
21019,http://www.wikidata.org/entity/Q60240346,occupation,photographer
21020,http://www.wikidata.org/entity/Q60240381,occupation,photographer
21021,http://www.wikidata.org/entity/Q60240399,occupation,photographer
21022,http://www.wikidata.org/entity/Q60240409,occupation,photographer
21023,http://www.wikidata.org/entity/Q60240419,occupation,photographer
21024,http://www.wikidata.org/entity/Q60240423,occupation,photographer
21025,http://www.wikidata.org/entity/Q60240436,occupation,photographer
21026,http://www.wikidata.org/entity/Q60240502,occupation,photographer
21027,http://www.wikidata.org/entity/Q60240533,occupation,photographer
21028,http://www.wikidata.org/entity/Q60243214,occupation,photographer
21029,http://www.wikidata.org/entity/Q60243226,occupation,photographer
21030,http://www.wikidata.org/entity/Q60243374,occupation,photographer
21031,http://www.wikidata.org/entity/Q60243402,occupation,photographer
21032,http://www.wikidata.org/entity/Q60243452,occupation,photographer
21033,http://www.wikidata.org/entity/Q60243509,occupation,photographer
21034,http://www.wikidata.org/entity/Q60243526,occupation,photographer
21035,http://www.wikidata.org/entity/Q60243537,occupation,photographer
21036,http://www.wikidata.org/entity/Q60243571,occupation,photographer
21037,http://www.wikidata.org/entity/Q60243590,occupation,photographer
21038,http://www.wikidata.org/entity/Q60243607,occupation,photographer
21039,http://www.wikidata.org/entity/Q60243660,occupation,photographer
21040,http://www.wikidata.org/entity/Q60243689,occupation,photographer
21041,http://www.wikidata.org/entity/Q60243719,occupation,photographer
21042,http://www.wikidata.org/entity/Q60243742,occupation,photographer
21043,http://www.wikidata.org/entity/Q60243781,occupation,photographer
21044,http://www.wikidata.org/entity/Q60243851,occupation,photographer
21045,http://www.wikidata.org/entity/Q60243864,occupation,photographer
21046,http://www.wikidata.org/entity/Q60244600,occupation,photographer
21047,http://www.wikidata.org/entity/Q60244607,occupation,photographer
21048,http://www.wikidata.org/entity/Q60244639,occupation,photographer
21049,http://www.wikidata.org/entity/Q60244656,occupation,photographer
21050,http://www.wikidata.org/entity/Q60244689,occupation,photographer
21051,http://www.wikidata.org/entity/Q60244700,occupation,photographer
21052,http://www.wikidata.org/entity/Q60244861,occupation,photographer
21053,http://www.wikidata.org/entity/Q60244869,occupation,photographer
21054,http://www.wikidata.org/entity/Q60244884,occupation,photographer
21055,http://www.wikidata.org/entity/Q60244900,occupation,photographer
21056,http://www.wikidata.org/entity/Q60244934,occupation,photographer
21057,http://www.wikidata.org/entity/Q60244960,occupation,photographer
21058,http://www.wikidata.org/entity/Q60244970,occupation,photographer
21059,http://www.wikidata.org/entity/Q60245007,occupation,photographer
21060,http://www.wikidata.org/entity/Q60250552,occupation,photographer
21061,http://www.wikidata.org/entity/Q60250607,occupation,photographer
21062,http://www.wikidata.org/entity/Q60250629,occupation,photographer
21063,http://www.wikidata.org/entity/Q60250648,occupation,photographer
21064,http://www.wikidata.org/entity/Q60250665,occupation,photographer
21065,http://www.wikidata.org/entity/Q60250770,occupation,photographer
21066,http://www.wikidata.org/entity/Q60250814,occupation,photographer
21067,http://www.wikidata.org/entity/Q60250841,occupation,photographer
21068,http://www.wikidata.org/entity/Q60250861,occupation,photographer
21069,http://www.wikidata.org/entity/Q60250878,occupation,photographer
21070,http://www.wikidata.org/entity/Q60250895,occupation,photographer
21071,http://www.wikidata.org/entity/Q60250911,occupation,photographer
21072,http://www.wikidata.org/entity/Q60250940,occupation,photographer
21073,http://www.wikidata.org/entity/Q60250955,occupation,photographer
21074,http://www.wikidata.org/entity/Q60250974,occupation,photographer
21075,http://www.wikidata.org/entity/Q60252405,occupation,photographer
21076,http://www.wikidata.org/entity/Q60252475,occupation,photographer
21077,http://www.wikidata.org/entity/Q60252862,occupation,photographer
21078,http://www.wikidata.org/entity/Q60252895,occupation,photographer
21079,http://www.wikidata.org/entity/Q60252924,occupation,photographer
21080,http://www.wikidata.org/entity/Q60252998,occupation,photographer
21081,http://www.wikidata.org/entity/Q60253021,occupation,photographer
21082,http://www.wikidata.org/entity/Q60253082,occupation,photographer
21083,http://www.wikidata.org/entity/Q60253106,occupation,photographer
21084,http://www.wikidata.org/entity/Q60253133,occupation,photographer
21085,http://www.wikidata.org/entity/Q60253163,occupation,photographer
21086,http://www.wikidata.org/entity/Q60253243,occupation,photographer
21087,http://www.wikidata.org/entity/Q60253301,occupation,photographer
21088,http://www.wikidata.org/entity/Q60253327,occupation,photographer
21089,http://www.wikidata.org/entity/Q60253379,occupation,photographer
21090,http://www.wikidata.org/entity/Q60253424,occupation,photographer
21091,http://www.wikidata.org/entity/Q60253448,occupation,photographer
21092,http://www.wikidata.org/entity/Q60253478,occupation,photographer
21093,http://www.wikidata.org/entity/Q60253582,occupation,photographer
21094,http://www.wikidata.org/entity/Q60253620,occupation,photographer
21095,http://www.wikidata.org/entity/Q60253674,occupation,photographer
21096,http://www.wikidata.org/entity/Q60253699,occupation,photographer
21097,http://www.wikidata.org/entity/Q60253746,occupation,photographer
21098,http://www.wikidata.org/entity/Q60253797,occupation,photographer
21099,http://www.wikidata.org/entity/Q60253826,occupation,photographer
21100,http://www.wikidata.org/entity/Q60253849,occupation,photographer
21101,http://www.wikidata.org/entity/Q60253893,occupation,photographer
21102,http://www.wikidata.org/entity/Q60253919,occupation,photographer
21103,http://www.wikidata.org/entity/Q60257334,occupation,photographer
21104,http://www.wikidata.org/entity/Q60257377,occupation,photographer
21105,http://www.wikidata.org/entity/Q60257412,occupation,photographer
21106,http://www.wikidata.org/entity/Q60257441,occupation,photographer
21107,http://www.wikidata.org/entity/Q60257509,occupation,photographer
21108,http://www.wikidata.org/entity/Q60257572,occupation,photographer
21109,http://www.wikidata.org/entity/Q60257630,occupation,photographer
21110,http://www.wikidata.org/entity/Q60257659,occupation,photographer
21111,http://www.wikidata.org/entity/Q60260254,occupation,photographer
21112,http://www.wikidata.org/entity/Q60260275,occupation,photographer
21113,http://www.wikidata.org/entity/Q60260297,occupation,photographer
21114,http://www.wikidata.org/entity/Q60260366,occupation,photographer
21115,http://www.wikidata.org/entity/Q60260423,occupation,photographer
21116,http://www.wikidata.org/entity/Q60260473,occupation,photographer
21117,http://www.wikidata.org/entity/Q60260527,occupation,photographer
21118,http://www.wikidata.org/entity/Q60260574,occupation,photographer
21119,http://www.wikidata.org/entity/Q60262243,occupation,photographer
21120,http://www.wikidata.org/entity/Q60262326,occupation,photographer
21121,http://www.wikidata.org/entity/Q60262356,occupation,photographer
21122,http://www.wikidata.org/entity/Q60262407,occupation,photographer
